"Group.1","x"
"1/3/2014",268.325
"1/3/2015",276.1175
"1/3/2016",278.145
"1/3/2017",278.4
"1/3/2018",266.805
"1/3/2019",280.005
"1/3/2020",282.875
"1/30/2011",274.065
"1/30/2012",275.855
"1/30/2013",288.885
"1/30/2014",266.1875
"1/30/2015",275.1825
"1/30/2016",272.4125
"1/30/2017",274.3825
"1/30/2018",275.335
"1/30/2019",269.4175
"1/30/2020",274.715
"1/31/2011",272.675
"1/31/2012",280.925
"1/31/2013",283.645
"1/31/2014",270.775
"1/31/2015",267.395
"1/31/2016",279.5575
"1/31/2017",274.29
"1/31/2018",268.6875
"1/31/2019",261.425
"1/31/2020",275.475
"1/4/2011",273.2875
"1/4/2012",266.9975
"1/4/2013",274.3975
"1/4/2014",265.755
"1/4/2015",280.1975
"1/4/2016",274.465
"1/4/2017",280.985
"1/4/2018",269.0825
"1/4/2019",277.9875
"1/4/2020",284.69
"1/5/2011",274.595
"1/5/2012",274.4225
"1/5/2013",275.1625
"1/5/2014",272.145
"1/5/2015",279.7975
"1/5/2016",267.3875
"1/5/2017",273.9175
"1/5/2018",263.0375
"1/5/2019",280.4
"1/5/2020",278.28
"1/6/2011",272.3925
"1/6/2012",279.34
"1/6/2013",277.4025
"1/6/2014",277.605
"1/6/2015",269.4125
"1/6/2016",270.8125
"1/6/2017",272.215
"1/6/2018",261.715
"1/6/2019",282.3425
"1/6/2020",276.7925
"1/7/2011",272.7725
"1/7/2012",284.6625
"1/7/2013",278.825
"1/7/2014",261.21
"1/7/2015",268.3375
"1/7/2016",274.935
"1/7/2017",268.02
"1/7/2018",261.5725
"1/7/2019",276.0675
"1/7/2020",277.8275
"1/8/2011",271.4675
"1/8/2012",281.135
"1/8/2013",276.4
"1/8/2014",263.9375
"1/8/2015",262.175
"1/8/2016",276.905
"1/8/2017",264.3075
"1/8/2018",266.72
"1/8/2019",277.19
"1/8/2020",274.5575
"1/9/2011",269.015
"1/9/2012",275.77
"1/9/2013",278.9125
"1/9/2014",271.0525
"1/9/2015",269.0975
"1/9/2016",278.56
"1/9/2017",264.84
"1/9/2018",276.06
"1/9/2019",280.7
"1/9/2020",272.72
"10/1/2011",285.5825
"10/1/2012",286.955
"10/1/2013",292.7125
"10/1/2014",292.19
"10/1/2015",288.3775
"10/1/2016",289.875
"10/1/2017",286.2075
"10/1/2018",293.435
"10/1/2019",294.8475
"10/1/2020",289.5375
"10/10/2011",293.8425
"10/10/2012",287.75
"10/10/2013",285.4625
"10/10/2014",288.98
"10/10/2015",289.375
"10/10/2016",285.685
"10/10/2017",298.39
"10/10/2018",296.62
"10/10/2019",288.3775
"10/10/2020",289.7125
"10/11/2011",292.8525
"10/11/2012",284.84
"10/11/2013",287.19
"10/11/2014",285.56
"10/11/2015",286.4925
"10/11/2016",285.0975
"10/11/2017",296.595
"10/11/2018",297.415
"10/11/2019",290.5575
"10/11/2020",291.805
"10/12/2011",290.9875
"10/12/2012",284.5975
"10/12/2013",289.8075
"10/12/2014",285.1575
"10/12/2015",288.9575
"10/12/2016",286.685
"10/12/2017",291.175
"10/12/2018",289.8125
"10/12/2019",289.835
"10/12/2020",289.2325
"10/13/2011",291.305
"10/13/2012",281.57
"10/13/2013",289.1125
"10/13/2014",288.2225
"10/13/2015",290.4925
"10/13/2016",288.2725
"10/13/2017",289.0325
"10/13/2018",284.945
"10/13/2019",287.9575
"10/13/2020",287.8625
"10/14/2011",291.9725
"10/14/2012",286.05
"10/14/2013",287.84
"10/14/2014",293.3775
"10/14/2015",289.9575
"10/14/2016",286.1125
"10/14/2017",289.7975
"10/14/2018",282.9775
"10/14/2019",288.09
"10/14/2020",288.64
"10/15/2011",288.2925
"10/15/2012",291.965
"10/15/2013",288.91
"10/15/2014",295.0925
"10/15/2015",287.12
"10/15/2016",286.605
"10/15/2017",291.3575
"10/15/2018",287.82
"10/15/2019",289.2725
"10/15/2020",290.1725
"10/16/2011",288.26
"10/16/2012",285.97
"10/16/2013",290.385
"10/16/2014",289.1325
"10/16/2015",286.7225
"10/16/2016",287.3325
"10/16/2017",290.8325
"10/16/2018",288.5425
"10/16/2019",288.1025
"10/16/2020",289.62
"10/17/2011",290.91
"10/17/2012",285.555
"10/17/2013",291.4175
"10/17/2014",289.4475
"10/17/2015",284.08
"10/17/2016",292.7025
"10/17/2017",283.9725
"10/17/2018",286.2625
"10/17/2019",284.6525
"10/17/2020",283.79
"10/18/2011",290.2575
"10/18/2012",287.2025
"10/18/2013",288.5575
"10/18/2014",289.705
"10/18/2015",279.355
"10/18/2016",294.16
"10/18/2017",285.44
"10/18/2018",284.0325
"10/18/2019",284.47
"10/18/2020",284.02
"10/19/2011",290.5325
"10/19/2012",291.325
"10/19/2013",287.2975
"10/19/2014",284.425
"10/19/2015",279.17
"10/19/2016",296.305
"10/19/2017",286.85
"10/19/2018",283.295
"10/19/2019",284.0975
"10/19/2020",288.5225
"10/2/2011",281.3425
"10/2/2012",290.485
"10/2/2013",295.1775
"10/2/2014",292.25
"10/2/2015",285.035
"10/2/2016",290.7075
"10/2/2017",288.9625
"10/2/2018",294.9725
"10/2/2019",299.215
"10/2/2020",288.1225
"10/20/2011",288.7975
"10/20/2012",288.185
"10/20/2013",285.325
"10/20/2014",283.99
"10/20/2015",282.845
"10/20/2016",296.42
"10/20/2017",291.02
"10/20/2018",287.0875
"10/20/2019",285.535
"10/20/2020",290.2725
"10/21/2011",284.455
"10/21/2012",285.945
"10/21/2013",285.14
"10/21/2014",287.545
"10/21/2015",287.6475
"10/21/2016",293.9975
"10/21/2017",291.63
"10/21/2018",283.04
"10/21/2019",286.5325
"10/21/2020",291.7925
"10/22/2011",283.545
"10/22/2012",286.365
"10/22/2013",285.9875
"10/22/2014",284.805
"10/22/2015",289.5675
"10/22/2016",285.8875
"10/22/2017",290.55
"10/22/2018",279.33
"10/22/2019",287.8725
"10/22/2020",293.1125
"10/23/2011",285.1725
"10/23/2012",290.1375
"10/23/2013",284.015
"10/23/2014",285.5775
"10/23/2015",291.19
"10/23/2016",284.0275
"10/23/2017",291.5675
"10/23/2018",284.26
"10/23/2019",287.4175
"10/23/2020",292.8175
"10/24/2011",285.5525
"10/24/2012",293.13
"10/24/2013",280.4875
"10/24/2014",287.9175
"10/24/2015",284.695
"10/24/2016",288.9525
"10/24/2017",292.5675
"10/24/2018",283.5775
"10/24/2019",286.97
"10/24/2020",291.6625
"10/25/2011",286.8525
"10/25/2012",291.99
"10/25/2013",279.205
"10/25/2014",287.1875
"10/25/2015",288.1275
"10/25/2016",284.5075
"10/25/2017",288.435
"10/25/2018",279.905
"10/25/2019",286.965
"10/25/2020",283.67
"10/26/2011",287.5575
"10/26/2012",290.005
"10/26/2013",279.2175
"10/26/2014",289.03
"10/26/2015",285.2925
"10/26/2016",282.01
"10/26/2017",283.8225
"10/26/2018",281.61
"10/26/2019",289.2575
"10/26/2020",282.2175
"10/27/2011",288.4075
"10/27/2012",289.52
"10/27/2013",282.685
"10/27/2014",287.5275
"10/27/2015",282.61
"10/27/2016",284.07
"10/27/2017",284.175
"10/27/2018",281.915
"10/27/2019",291.7575
"10/27/2020",287.66
"10/28/2011",280.1525
"10/28/2012",287.845
"10/28/2013",283.1175
"10/28/2014",289.8825
"10/28/2015",288.5775
"10/28/2016",285.715
"10/28/2017",287.3475
"10/28/2018",282.96
"10/28/2019",289.595
"10/28/2020",289.72
"10/29/2011",276.8375
"10/29/2012",283.65
"10/29/2013",284.4525
"10/29/2014",290.97
"10/29/2015",292.19
"10/29/2016",286.0275
"10/29/2017",290.4575
"10/29/2018",284.4625
"10/29/2019",288.525
"10/29/2020",289.4275
"10/3/2011",281.02
"10/3/2012",294.2575
"10/3/2013",296.1825
"10/3/2014",291.5625
"10/3/2015",283.165
"10/3/2016",292.9225
"10/3/2017",290.2425
"10/3/2018",297.045
"10/3/2019",299.5
"10/3/2020",286.1875
"10/30/2011",276.57
"10/30/2012",278.2025
"10/30/2013",285.38
"10/30/2014",284.345
"10/30/2015",285.625
"10/30/2016",293.4525
"10/30/2017",280.9825
"10/30/2018",282.885
"10/30/2019",289.1875
"10/30/2020",282.68
"10/31/2011",280.0025
"10/31/2012",278.9475
"10/31/2013",288.745
"10/31/2014",283.2675
"10/31/2015",282.3025
"10/31/2016",287.7175
"10/31/2017",282.765
"10/31/2018",285.66
"10/31/2019",291.65
"10/31/2020",280.125
"10/4/2011",284.955
"10/4/2012",296.985
"10/4/2013",295.9075
"10/4/2014",291.2825
"10/4/2015",285.8725
"10/4/2016",291.695
"10/4/2017",290.315
"10/4/2018",296.495
"10/4/2019",294.265
"10/4/2020",287.34
"10/5/2011",289.25
"10/5/2012",294.1325
"10/5/2013",298.2825
"10/5/2014",283.2075
"10/5/2015",286.3425
"10/5/2016",289.6225
"10/5/2017",292.2525
"10/5/2018",294.385
"10/5/2019",286.105
"10/5/2020",288.5925
"10/6/2011",288.3025
"10/6/2012",292.3375
"10/6/2013",297.215
"10/6/2014",286.41
"10/6/2015",288.495
"10/6/2016",289.365
"10/6/2017",295.0325
"10/6/2018",291.9075
"10/6/2019",289.7
"10/6/2020",288.0275
"10/7/2011",289.065
"10/7/2012",284.69
"10/7/2013",294.885
"10/7/2014",290.59
"10/7/2015",291.96
"10/7/2016",290.5825
"10/7/2017",295.315
"10/7/2018",295.4975
"10/7/2019",294.3725
"10/7/2020",291.125
"10/8/2011",289.3225
"10/8/2012",281.235
"10/8/2013",288.0675
"10/8/2014",291.1375
"10/8/2015",292.005
"10/8/2016",290.8675
"10/8/2017",297.2975
"10/8/2018",297.1525
"10/8/2019",290.3375
"10/8/2020",291.4925
"10/9/2011",291.2075
"10/9/2012",283.0925
"10/9/2013",287.525
"10/9/2014",290.175
"10/9/2015",292.62
"10/9/2016",288.8825
"10/9/2017",297.2525
"10/9/2018",296.3875
"10/9/2019",289.4975
"10/9/2020",288.49
"11/1/2011",282.385
"11/1/2012",280.9725
"11/1/2013",292.6475
"11/1/2014",282.4725
"11/1/2015",285.895
"11/1/2016",283.0425
"11/1/2017",282.81
"11/1/2018",289.9175
"11/1/2019",285.435
"11/1/2020",281.45
"11/10/2011",284.3275
"11/10/2012",283.4925
"11/10/2013",282.9975
"11/10/2014",283.395
"11/10/2015",284.845
"11/10/2016",283.0575
"11/10/2017",280.0475
"11/10/2018",279.605
"11/10/2019",277.8225
"11/10/2020",290.8
"11/11/2011",279.3525
"11/11/2012",284.305
"11/11/2013",280.7225
"11/11/2014",284.44
"11/11/2015",285.9525
"11/11/2016",285.31
"11/11/2017",271.8775
"11/11/2018",274.5225
"11/11/2019",283.59
"11/11/2020",292.4875
"11/12/2011",279.35
"11/12/2012",287.82
"11/12/2013",280.8125
"11/12/2014",288.495
"11/12/2015",284.7825
"11/12/2016",280.1425
"11/12/2017",274.6175
"11/12/2018",277.3975
"11/12/2019",283.5425
"11/12/2020",290.81
"11/13/2011",284.2425
"11/13/2012",284.005
"11/13/2013",274.6775
"11/13/2014",279.575
"11/13/2015",286.7425
"11/13/2016",280.6575
"11/13/2017",278.1225
"11/13/2018",279.2525
"11/13/2019",271.83
"11/13/2020",283.68
"11/14/2011",288.13
"11/14/2012",277.09
"11/14/2013",276.545
"11/14/2014",275.3025
"11/14/2015",281.7875
"11/14/2016",283.9
"11/14/2017",279.2525
"11/14/2018",277.61
"11/14/2019",272.755
"11/14/2020",283.855
"11/15/2011",291.6675
"11/15/2012",278.0025
"11/15/2013",280.2325
"11/15/2014",274.0075
"11/15/2015",281.9125
"11/15/2016",283.9375
"11/15/2017",279.385
"11/15/2018",274.4675
"11/15/2019",277.595
"11/15/2020",284.7125
"11/16/2011",286.98
"11/16/2012",279.595
"11/16/2013",282.525
"11/16/2014",276.745
"11/16/2015",286.54
"11/16/2016",284.4575
"11/16/2017",282.6325
"11/16/2018",276.065
"11/16/2019",278.16
"11/16/2020",286.02
"11/17/2011",282.895
"11/17/2012",279.6875
"11/17/2013",284.505
"11/17/2014",278.17
"11/17/2015",286.305
"11/17/2016",284.4025
"11/17/2017",279.945
"11/17/2018",278.605
"11/17/2019",275.62
"11/17/2020",281.9675
"11/18/2011",276.13
"11/18/2012",279.945
"11/18/2013",289.39
"11/18/2014",273.65
"11/18/2015",284.435
"11/18/2016",285.4975
"11/18/2017",280.7475
"11/18/2018",278.5425
"11/18/2019",277.8375
"11/18/2020",276.17
"11/19/2011",277.6075
"11/19/2012",281.02
"11/19/2013",281.9875
"11/19/2014",269.3175
"11/19/2015",289.71
"11/19/2016",287.945
"11/19/2017",284.97
"11/19/2018",280.705
"11/19/2019",279.54
"11/19/2020",276.2175
"11/2/2011",282.92
"11/2/2012",280.6025
"11/2/2013",289.1125
"11/2/2014",280.0675
"11/2/2015",289.3625
"11/2/2016",287.1625
"11/2/2017",287.9825
"11/2/2018",293.6025
"11/2/2019",279.015
"11/2/2020",279.3225
"11/20/2011",284.9775
"11/20/2012",281.555
"11/20/2013",276.6925
"11/20/2014",275.745
"11/20/2015",286.155
"11/20/2016",277.7525
"11/20/2017",277.94
"11/20/2018",282.8725
"11/20/2019",281.9075
"11/20/2020",281.8675
"11/21/2011",287.63
"11/21/2012",281.11
"11/21/2013",276.7625
"11/21/2014",273.685
"11/21/2015",280.6675
"11/21/2016",275.2525
"11/21/2017",280.32
"11/21/2018",278.12
"11/21/2019",280.7
"11/21/2020",288.11
"11/22/2011",282.925
"11/22/2012",281.05
"11/22/2013",283.2225
"11/22/2014",273.435
"11/22/2015",280.9125
"11/22/2016",275.4725
"11/22/2017",284.6825
"11/22/2018",273.8425
"11/22/2019",282.81
"11/22/2020",285.8725
"11/23/2011",287.0175
"11/23/2012",281.61
"11/23/2013",282.775
"11/23/2014",279.435
"11/23/2015",274.9025
"11/23/2016",277.2825
"11/23/2017",275.5975
"11/23/2018",269.9375
"11/23/2019",277.63
"11/23/2020",284.4825
"11/24/2011",281.5
"11/24/2012",279.3375
"11/24/2013",272.1475
"11/24/2014",288.79
"11/24/2015",276.9575
"11/24/2016",280.5
"11/24/2017",277.57
"11/24/2018",274.6275
"11/24/2019",278.38
"11/24/2020",278.8775
"11/25/2011",284.605
"11/25/2012",274.375
"11/25/2013",269.435
"11/25/2014",288.06
"11/25/2015",279.985
"11/25/2016",282.9375
"11/25/2017",279.815
"11/25/2018",280.0025
"11/25/2019",280.46
"11/25/2020",281.0425
"11/26/2011",285.9225
"11/26/2012",277.47
"11/26/2013",273.645
"11/26/2014",279.6975
"11/26/2015",282.1075
"11/26/2016",281.5225
"11/26/2017",283.6675
"11/26/2018",282.8375
"11/26/2019",281.455
"11/26/2020",287.8775
"11/27/2011",286.27
"11/27/2012",278.8925
"11/27/2013",276.255
"11/27/2014",275.6725
"11/27/2015",285.0225
"11/27/2016",278.79
"11/27/2017",281.045
"11/27/2018",277.495
"11/27/2019",284.0525
"11/27/2020",286.27
"11/28/2011",289.3275
"11/28/2012",276.23
"11/28/2013",272.45
"11/28/2014",274.2725
"11/28/2015",287.555
"11/28/2016",279.225
"11/28/2017",283.68
"11/28/2018",273.805
"11/28/2019",282.5825
"11/28/2020",285.1325
"11/29/2011",287.6875
"11/29/2012",277.3475
"11/29/2013",273.8575
"11/29/2014",274.1825
"11/29/2015",284.655
"11/29/2016",283.755
"11/29/2017",284.27
"11/29/2018",272.8425
"11/29/2019",278.545
"11/29/2020",281.91
"11/3/2011",283.0625
"11/3/2012",279.4775
"11/3/2013",283.87
"11/3/2014",281.105
"11/3/2015",287.75
"11/3/2016",292.375
"11/3/2017",291.5175
"11/3/2018",285.3975
"11/3/2019",281.3
"11/3/2020",281.3625
"11/30/2011",279.9175
"11/30/2012",277.8
"11/30/2013",272.58
"11/30/2014",280.3425
"11/30/2015",277.82
"11/30/2016",287.95
"11/30/2017",282.735
"11/30/2018",276.1925
"11/30/2019",277.69
"11/30/2020",285.1725
"11/4/2011",284.11
"11/4/2012",279.245
"11/4/2013",277.895
"11/4/2014",286.175
"11/4/2015",290.075
"11/4/2016",288.505
"11/4/2017",286.145
"11/4/2018",282.0425
"11/4/2019",281.86
"11/4/2020",285.7925
"11/5/2011",279.5725
"11/5/2012",278.3725
"11/5/2013",279.4675
"11/5/2014",288.45
"11/5/2015",290.0725
"11/5/2016",284.485
"11/5/2017",285.045
"11/5/2018",283.625
"11/5/2019",283.71
"11/5/2020",285.9325
"11/6/2011",280.33
"11/6/2012",276.5175
"11/6/2013",285.845
"11/6/2014",286.6075
"11/6/2015",293.0525
"11/6/2016",287.18
"11/6/2017",289.3225
"11/6/2018",285.2025
"11/6/2019",283.7425
"11/6/2020",288.1675
"11/7/2011",283.22
"11/7/2012",277.375
"11/7/2013",287.01
"11/7/2014",283.5775
"11/7/2015",292.295
"11/7/2016",283.82
"11/7/2017",282.7375
"11/7/2018",287.245
"11/7/2019",283.185
"11/7/2020",290.1825
"11/8/2011",286.845
"11/8/2012",279.01
"11/8/2013",280.4325
"11/8/2014",278.1125
"11/8/2015",284.015
"11/8/2016",284.495
"11/8/2017",278.4375
"11/8/2018",285.43
"11/8/2019",278.7025
"11/8/2020",290.6275
"11/9/2011",284.455
"11/9/2012",280.49
"11/9/2013",278.87
"11/9/2014",282.1925
"11/9/2015",281.605
"11/9/2016",286.9
"11/9/2017",280.52
"11/9/2018",281.575
"11/9/2019",274.48
"11/9/2020",290.405
"12/1/2011",278.045
"12/1/2012",278.2575
"12/1/2013",274.36
"12/1/2014",287.8825
"12/1/2015",279.0475
"12/1/2016",286.3425
"12/1/2017",282.9625
"12/1/2018",276.85
"12/1/2019",277.7825
"12/1/2020",280.8475
"12/10/2011",278.335
"12/10/2012",283.4075
"12/10/2013",273.49
"12/10/2014",278.8125
"12/10/2015",282.6175
"12/10/2016",271.985
"12/10/2017",272.3725
"12/10/2018",272.685
"12/10/2019",284.815
"12/10/2020",278.6675
"12/11/2011",274.3525
"12/11/2012",283.4275
"12/11/2013",272.535
"12/11/2014",275.305
"12/11/2015",284.7
"12/11/2016",271.655
"12/11/2017",275.715
"12/11/2018",273.4275
"12/11/2019",276.3225
"12/11/2020",280.3775
"12/12/2011",274.7875
"12/12/2012",278.0025
"12/12/2013",271.5
"12/12/2014",276.19
"12/12/2015",287.125
"12/12/2016",278.045
"12/12/2017",278.39
"12/12/2018",276.2125
"12/12/2019",273.1525
"12/12/2020",284.52
"12/13/2011",277.3525
"12/13/2012",277.125
"12/13/2013",271.92
"12/13/2014",275.49
"12/13/2015",291.1375
"12/13/2016",278.5225
"12/13/2017",269.765
"12/13/2018",277.215
"12/13/2019",274.2
"12/13/2020",285.98
"12/14/2011",279.9625
"12/14/2012",277.4075
"12/14/2013",275.6375
"12/14/2014",278.0275
"12/14/2015",290.1375
"12/14/2016",277.785
"12/14/2017",274.45
"12/14/2018",278.8
"12/14/2019",278.1525
"12/14/2020",279.2375
"12/15/2011",282.28
"12/15/2012",280.265
"12/15/2013",275.5825
"12/15/2014",281.98
"12/15/2015",289.4875
"12/15/2016",272.265
"12/15/2017",271.2975
"12/15/2018",281.8125
"12/15/2019",280.3
"12/15/2020",274.93
"12/16/2011",284.975
"12/16/2012",280.3675
"12/16/2013",273.565
"12/16/2014",279.6925
"12/16/2015",282.68
"12/16/2016",265.1825
"12/16/2017",271.765
"12/16/2018",280.9425
"12/16/2019",275.1425
"12/16/2020",272.89
"12/17/2011",277.1475
"12/17/2012",282.18
"12/17/2013",274.035
"12/17/2014",280.6225
"12/17/2015",282.2725
"12/17/2016",270.8375
"12/17/2017",278.295
"12/17/2018",280.105
"12/17/2019",275.0625
"12/17/2020",271.8225
"12/18/2011",274.24
"12/18/2012",283.855
"12/18/2013",274.0775
"12/18/2014",275.5675
"12/18/2015",280.9925
"12/18/2016",282.9825
"12/18/2017",279.5775
"12/18/2018",277.5475
"12/18/2019",274.9225
"12/18/2020",273.7775
"12/19/2011",275.5625
"12/19/2012",280.005
"12/19/2013",275.9125
"12/19/2014",274.3925
"12/19/2015",274.9175
"12/19/2016",273.8125
"12/19/2017",283.63
"12/19/2018",276.6925
"12/19/2019",269.6925
"12/19/2020",272.645
"12/2/2011",279.6975
"12/2/2012",279.295
"12/2/2013",278.2
"12/2/2014",277.66
"12/2/2015",283.0425
"12/2/2016",280.035
"12/2/2017",279.54
"12/2/2018",279.7025
"12/2/2019",277.0775
"12/2/2020",276.9475
"12/20/2011",282.8475
"12/20/2012",279.7025
"12/20/2013",282.9325
"12/20/2014",272.9675
"12/20/2015",275.285
"12/20/2016",271.205
"12/20/2017",283.315
"12/20/2018",276.795
"12/20/2019",272.0325
"12/20/2020",275.1525
"12/21/2011",283.4225
"12/21/2012",280.3475
"12/21/2013",287.5025
"12/21/2014",274.595
"12/21/2015",278.6475
"12/21/2016",274.9475
"12/21/2017",276.795
"12/21/2018",285.875
"12/21/2019",272.83
"12/21/2020",277.495
"12/22/2011",286.6575
"12/22/2012",276.1475
"12/22/2013",291.855
"12/22/2014",272.9275
"12/22/2015",286.1225
"12/22/2016",279.47
"12/22/2017",277.0775
"12/22/2018",281.6525
"12/22/2019",274.1625
"12/22/2020",278.7025
"12/23/2011",284.3075
"12/23/2012",274.655
"12/23/2013",289.0725
"12/23/2014",276.0875
"12/23/2015",287.4925
"12/23/2016",277.0625
"12/23/2017",283.7975
"12/23/2018",277.7625
"12/23/2019",277.445
"12/23/2020",277.725
"12/24/2011",278.225
"12/24/2012",276.0175
"12/24/2013",276.4525
"12/24/2014",280.0375
"12/24/2015",292.4125
"12/24/2016",278.125
"12/24/2017",279.23
"12/24/2018",278.3875
"12/24/2019",281.4825
"12/24/2020",282.105
"12/25/2011",275.9525
"12/25/2012",276.055
"12/25/2013",269.0925
"12/25/2014",284.2625
"12/25/2015",292.4025
"12/25/2016",279.52
"12/25/2017",274.5975
"12/25/2018",275.735
"12/25/2019",278.265
"12/25/2020",280.23
"12/26/2011",278.71
"12/26/2012",274.8025
"12/26/2013",271.8
"12/26/2014",279.11
"12/26/2015",287.7175
"12/26/2016",278.32
"12/26/2017",271.4725
"12/26/2018",275.5225
"12/26/2019",278.1925
"12/26/2020",269.555
"12/27/2011",278.305
"12/27/2012",276.635
"12/27/2013",276.34
"12/27/2014",279.79
"12/27/2015",285.7375
"12/27/2016",285.515
"12/27/2017",271.23
