"Group.1","x"
"10/27/2019",79.55
"10/27/2020",89.625
"10/28/2011",72.95
"10/28/2012",78
"10/28/2013",71.65
"10/28/2014",55.075
"10/28/2015",90.15
"10/28/2016",65.525
"10/28/2017",54.6
"10/28/2018",87.175
"10/28/2019",73.5
"10/28/2020",87.275
"10/29/2011",90.2
"10/29/2012",93.475
"10/29/2013",76.4
"10/29/2014",72.225
"10/29/2015",81.15
"10/29/2016",69.8
"10/29/2017",87.7
"10/29/2018",80.675
"10/29/2019",83.875
"10/29/2020",95.875
"10/3/2011",86.525
"10/3/2012",85.625
"10/3/2013",67.85
"10/3/2014",74
"10/3/2015",95.425
"10/3/2016",86.625
"10/3/2017",71.425
"10/3/2018",83.075
"10/3/2019",66.25
"10/3/2020",63.575
"10/30/2011",80.825
"10/30/2012",96.575
"10/30/2013",91.325
"10/30/2014",77.925
"10/30/2015",59.875
"10/30/2016",58.375
"10/30/2017",84.45
"10/30/2018",76.5
"10/30/2019",83.95
"10/30/2020",89.3
"10/31/2011",80
"10/31/2012",90.675
"10/31/2013",87.55
"10/31/2014",66.375
"10/31/2015",72.625
"10/31/2016",72.575
"10/31/2017",63.325
"10/31/2018",81.175
"10/31/2019",94.675
"10/31/2020",77.225
"10/4/2011",88.6
"10/4/2012",83.6
"10/4/2013",71.375
"10/4/2014",77.2
"10/4/2015",93.175
"10/4/2016",81.575
"10/4/2017",75.55
"10/4/2018",83.725
"10/4/2019",70.025
"10/4/2020",70.475
"10/5/2011",76.45
"10/5/2012",64.875
"10/5/2013",69.775
"10/5/2014",51.2
"10/5/2015",75.9
"10/5/2016",80.5
"10/5/2017",57.575
"10/5/2018",92.975
"10/5/2019",61.7
"10/5/2020",67.975
"10/6/2011",71.475
"10/6/2012",68.7
"10/6/2013",70.5
"10/6/2014",56.325
"10/6/2015",71.575
"10/6/2016",84.875
"10/6/2017",58.275
"10/6/2018",93.225
"10/6/2019",83.725
"10/6/2020",76.2
"10/7/2011",78.925
"10/7/2012",74.975
"10/7/2013",82.675
"10/7/2014",60.075
"10/7/2015",73.925
"10/7/2016",81.95
"10/7/2017",66.85
"10/7/2018",90.975
"10/7/2019",68.65
"10/7/2020",65.9
"10/8/2011",79.65
"10/8/2012",83.35
"10/8/2013",64.5
"10/8/2014",65.675
"10/8/2015",75.175
"10/8/2016",95.175
"10/8/2017",82.725
"10/8/2018",95.35
"10/8/2019",76
"10/8/2020",55.875
"10/9/2011",73.725
"10/9/2012",87.75
"10/9/2013",68.275
"10/9/2014",53.725
"10/9/2015",80.8
"10/9/2016",70.55
"10/9/2017",86.025
"10/9/2018",92.3
"10/9/2019",59.525
"10/9/2020",57.475
"11/1/2011",87.55
"11/1/2012",82.7
"11/1/2013",73.325
"11/1/2014",78.25
"11/1/2015",79.625
"11/1/2016",75.225
