"Group.1","x"
"11/7/2017",-0.9625
"11/7/2018",2.8575
"11/7/2019",1.9425
"11/7/2020",1.57
"11/8/2011",0.57
"11/8/2012",3.6725
"11/8/2013",5.9825
"11/8/2014",3.9675
"11/8/2015",2.145
"11/8/2016",1.255
"11/8/2017",-0.6225
"11/8/2018",1.05
"11/8/2019",3.1775
"11/8/2020",1.7075
"11/9/2011",-1.1
"11/9/2012",5.05
"11/9/2013",2.7475
"11/9/2014",1.2225
"11/9/2015",-0.5275
"11/9/2016",2.9525
"11/9/2017",-1.385
"11/9/2018",-3.8
"11/9/2019",0.45
"11/9/2020",0.965
"12/1/2011",4.4175
"12/1/2012",-3.27
"12/1/2013",-0.6175
"12/1/2014",4.5775
"12/1/2015",-0.32
"12/1/2016",2.545
"12/1/2017",2.005
"12/1/2018",-1.3225
"12/1/2019",-2.445
"12/1/2020",3.905
"12/10/2011",3.2825
"12/10/2012",-0.5625
"12/10/2013",1.0575
"12/10/2014",4.6375
"12/10/2015",1.195
"12/10/2016",7.545
"12/10/2017",3.99
"12/10/2018",-0.835
"12/10/2019",2.08
"12/10/2020",1.3275
"12/11/2011",-0.1225
"12/11/2012",1.92
"12/11/2013",4.68
"12/11/2014",5.1875
"12/11/2015",0.105
"12/11/2016",1.975
"12/11/2017",2.025
"12/11/2018",0.32
"12/11/2019",5.2475
"12/11/2020",-0.0225
"12/12/2011",-1.645
"12/12/2012",0.8625
"12/12/2013",4.3125
"12/12/2014",5.6025
"12/12/2015",1.1275
"12/12/2016",0.29
"12/12/2017",0.23
"12/12/2018",2.6225
"12/12/2019",1.5375
"12/12/2020",1
"12/13/2011",2.1975
"12/13/2012",-3.33
"12/13/2013",4.18
"12/13/2014",2.425
"12/13/2015",1.985
"12/13/2016",0.9625
"12/13/2017",6.4075
"12/13/2018",-1
"12/13/2019",-2.8275
"12/13/2020",1.83
"12/14/2011",-0.505
"12/14/2012",0.8675
"12/14/2013",-2.4475
"12/14/2014",3.085
"12/14/2015",0.435
"12/14/2016",1.52
"12/14/2017",1.59
"12/14/2018",-1.59
"12/14/2019",1.505
"12/14/2020",-0.195
"12/15/2011",1.195
"12/15/2012",-1.3225
"12/15/2013",2.195
"12/15/2014",0.7525
"12/15/2015",3.6825
"12/15/2016",5.77
"12/15/2017",-0.5125
"12/15/2018",-3.74
"12/15/2019",4.5975
"12/15/2020",3.23
"12/16/2011",3.445
"12/16/2012",-1.735
"12/16/2013",2.1
"12/16/2014",-0.3475
"12/16/2015",1.02
"12/16/2016",5.1625
"12/16/2017",3.79
"12/16/2018",-1.575
"12/16/2019",-0.915
"12/16/2020",-4.2875
"12/17/2011",2.1125
"12/17/2012",-1.2975
"12/17/2013",-3.1
"12/17/2014",3.0775
"12/17/2015",-1.38
"12/17/2016",0.51
"12/17/2017",1.9
"12/17/2018",3.18
"12/17/2019",-1.1675
"12/17/2020",2.71
"12/18/2011",3.605
"12/18/2012",2.0975
"12/18/2013",2.075
"12/18/2014",5.9575
"12/18/2015",1.6025
"12/18/2016",0.8525
"12/18/2017",0.3925
"12/18/2018",4.3025
"12/18/2019",4.29
"12/18/2020",-0.00999999999999998
"12/19/2011",1.255
"12/19/2012",3.05
"12/19/2013",0.9525
"12/19/2014",4.285
"12/19/2015",6.0125
"12/19/2016",0.9075
"12/19/2017",0.9225
"12/19/2018",1.2875
"12/19/2019",5.8525
"12/19/2020",0.8075
"12/2/2011",0.9625
"12/2/2012",0.265
"12/2/2013",-1.6225
"12/2/2014",-1.93
"12/2/2015",0.4325
"12/2/2016",5.2075
"12/2/2017",-1.8875
"12/2/2018",-1.7075
"12/2/2019",2.4775
"12/2/2020",4.6025
"12/20/2011",2.665
"12/20/2012",-0.81
"12/20/2013",2.855
"12/20/2014",2.3075
"12/20/2015",4.03
"12/20/2016",-2.2025
"12/20/2017",3.2575
"12/20/2018",-1.0675
"12/20/2019",0.04
"12/20/2020",-0.915
"12/21/2011",-1.2925
"12/21/2012",0.9525
"12/21/2013",2.61
"12/21/2014",-0.4225
"12/21/2015",2.965
"12/21/2016",2.395
"12/21/2017",-1.255
"12/21/2018",-1.7575
"12/21/2019",-1.3775
"12/21/2020",-0.125
"12/22/2011",0.8
"12/22/2012",6.06
"12/22/2013",1.7075
"12/22/2014",-3.725
"12/22/2015",3.305
"12/22/2016",2.5325
"12/22/2017",-1.0275
"12/22/2018",5.145
"12/22/2019",0.91
"12/22/2020",3.925
"12/23/2011",2.0375
"12/23/2012",3.1525
"12/23/2013",2.3775
"12/23/2014",0.965
"12/23/2015",-1.005
"12/23/2016",4.1275
"12/23/2017",-0.18
"12/23/2018",3.4625
"12/23/2019",1.805
"12/23/2020",3.48
"12/24/2011",2.5775
"12/24/2012",-1.4075
"12/24/2013",4.1075
"12/24/2014",-0.295
"12/24/2015",2.15
